"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
0.00415504769666903,0.00411555909884736,0.00406648947635994,0.00418984386444959,0.00416008567454798,0.00385916843403206,0.00430525473614484,0.00375578571428571,0.00354760924375039,0.00399094025761124,0.00429854389384688,0.00398923972666203,0.00415740348722986,0.00465367846595224,0.00405015757190125,0.0038817432160804,0.00386345269922879,0.00447902037457435,0.00356048567137768,0.00428631300784034,0.00395064532693675,0.00447410549898167,0.00445409494895218,0.00445096750330251,0.00423780727272727
0.0039337178850731,0.0038160744121459,0.00438343078306751,0.00422073066722795,0.00400810478130943,0.00367180377358491,0.00438877536835002,0.00372526894409938,0.0035222729771425,0.00411568979892104,0.0042220906185567,0.0039298769461677,0.00427426952686447,0.00434430545370156,0.00416604946236559,0.00381792010050251,0.00416959682997118,0.00433154671840355,0.00396390902777778,0.00429251935138988,0.00394250524271845,0.00432374249887031,0.00460470904697636,0.00459653772272925,0.00391741679389313
0.00411707037562013,0.00371524590009425,0.00426885077890953,0.00428251880492091,0.00387517647460715,0.00402477765486726,0.00414054387755102,0.00376072857142857,0.00355324602669857,0.00446317387830363,0.00413593231958763,0.00377580749267476,0.00394371460799643,0.00437839433743328,0.00434429485105543,0.00374640005558644,0.00404646669207317,0.00429213790523691,0.00355568245127942,0.00432019225209598,0.00406610076403696,0.0044589200610998,0.00457548606382516,0.00472845086497627,0.00389008702290076
0.00432763557810578,0.00392407141270135,0.0042846540293589,0.00455454117874023,0.00365227647058823,0.00440410607632457,0.00350907673949181,0.00432476411629686,0.00365201028680688,0.00450104664516929,0.00426710836073274,0.00414169301435407,0.00386007672548582,0.00466455992743228,0.00450108818401429,0.00371429071706504,0.00395278224085366,0.00393151276005548,0.0036307292053973,0.00423424947057375,0.00403227869580668,0.00465285663129974,0.00463196130872045,0.00483291418311267,0.00353335904168431
0.00446459947057375,0.00459884426814049,0.00429772735170761,0.00389117711864407,0.00429243764469049,0.00392693033292232,0.00358097134301086,0.0039011865302237,0.00376835361376673,0.0045364949026417,0.00423983221649485,0.00419099923444976,0.00409512884130982,0.00416768040361126,0.00453685848125197,0.00439198499705825,0.00414108731988473,0.00408914243309002,0.00354088334070642,0.00427274565217391,0.00446642208937379,0.00468578102583324,0.00445370564212789,0.00487391866724956,0.00356840245023897
0.00447901531642453,0.00457570982349795,0.00417600920245399,0.00402602543859649,0.0042980428283845,0.00438705198516579,0.00432371995838488,0.00378704888148501,0.00359961411089866,0.004470724585126,0.00392227284113382,0.00457547511394713,0.00400990322418136,0.00356974437709886,0.00431014988713318,0.00412506629213483,0.00442680558896357,0.00436503057649667,0.00352293977973876,0.00426107868852459,0.00414718280623608,0.00467932637239073,0.00435163899113268,0.00476812668935798,0.00405997997847147
0.00463535301267324,0.00419546514146001,0.00421618957055215,0.00376006283605693,0.00406969850584081,0.00438767037521815,0.00432167656056687,0.00391942984293194,0.00354296718720484,0.0043911550812065,0.00375141482307937,0.0047323369685046,0.00365057208619001,0.0039671647904558,0.00430955564334086,0.0038280824120603,0.00431743736593737,0.00466296723277823,0.00356093281799343,0.0042733710976479,0.00380653533980583,0.00477771737256372,0.00433452222686967,0.00474077673932051,0.00401239512532677
0.00455579776180242,0.00446953503211394,0.00430370286099461,0.00385121483050847,0.00416008567454798,0.00455298486905917,0.00373143972185565,0.00377835093167702,0.00349917972105031,0.00442495568531039,0.00414814958762887,0.00468983754006886,0.00420872603143418,0.00409536004894463,0.00423085892473118,0.00394376180904523,0.00416840893371758,0.00445601214528945,0.00375921088455772,0.00447529750639386,0.00373923381975942,0.00472329162149694,0.00447555760343901,0.00459645445458496,0.00382290133587786
0.00440861153656735,0.004389951521528,0.00413646104294479,0.00418021342875184,0.00386958093828285,0.00430089915413534,0.00357686191249619,0.0035063740966478,0.0034937379824948,0.00440451069452981,0.00430620065758572,0.00453853491340018,0.00422218934184676,0.00425581879699248,0.00395491112242301,0.00406105371883511,0.00437343266838267,0.0043612022172949,0.00389779963759362,0.00430031336421953,0.0037480151646618,0.00470440892918925,0.00427828206510471,0.00460388613646241,0.00392150286259542
0.0045722519602757,0.00421000660146699,0.00381324225352113,0.00426654340949033,0.00454450465646369,0.00442737219340497,0.00395846215296829,0.00373257577639752,0.00350146174044456,0.00442245814382299,0.00438223384917175,0.00440022364173676,0.00408006687657431,0.00374125584573337,0.00433799088577629,0.00427391269047078,0.00442700615493456,0.00383755575589459,0.00442803354803092,0.00435716973113617,0.00428655637624975,0.00467694834217507,0.00401538006001355,0.00469571473270048,0.00388586698473282
0.00454624474171793,0.00381971373819663,0.00414896472392638,0.00427085360281195,0.00465759631586463,0.00406777256637168,0.00401352504115001,0.0039768834089763,0.00365808347992352,0.00464715662147924,0.00378276750164799,0.00424835849230062,0.00356263991076861,0.0035794564530823,0.00443101969724275,0.00411385815730337,0.00408520647865854,0.00419570073511975,0.00388141568011597,0.00428106888809694,0.00409611563610519,0.00468900835255449,0.00426642093095584,0.00461452364189483,0.00357201298324158
0.00458375392425702,0.00433380645840078,0.00417783558282209,0.00450518112279348,0.00427001690991444,0.00451730378273521,0.00349076095939207,0.00411330831182241,0.00353212271897236,0.00458113938980528,0.00399293326520184,0.00432705535348943,0.00356921474345974,0.00356658392169711,0.00430205902934537,0.00423575820224719,0.00365695638716939,0.0035720483940866,0.00364594905547226,0.0042581920171062,0.00398818605188344,0.00473587536472149,0.00409289124963702,0.00446211941875826,0.00418439376623377
0.00448690389066733,0.0043897846714147,0.00417404233128834,0.00391520254237288,0.00424298431154381,0.00429547504699248,0.00355574887793873,0.00402563287947554,0.00352492558088282,0.00444528451137062,0.00403176349003577,0.00415579459330144,0.00389201717668081,0.00355191244983209,0.00426261038374718,0.00420806206741573,0.00364723061339336,0.00370478433196874,0.00355820666604578,0.00421831364196011,0.00426862432156703,0.00467132883029639,0.00425336318681319,0.00420403054187192,0.00365441299474606
0.0041346714032601,0.00443450326724379,0.00394172676056338,0.00372862735898788,0.00426257730246603,0.00444449353464246,0.00396726565346209,0.00388785487862922,0.0035580831276368,0.00434613232018561,0.00407288533469596,0.00427335102275339,0.00414738192534381,0.00385146901408451,0.00425831354401806,0.00382304874371859,0.00351724117282996,0.00397493352798054,0.00372783745127436,0.00416238598867274,0.00416976659242762,0.00466459107801868,0.00424024346076459,0.00442741532364597,0.00394779926187913
0.00419382838412473,0.00442009472214465,0.00409283579054398,0.00399453399122807,0.00398184284161913,0.00424989351503759,0.00411019950619993,0.00412799173980382,0.00351926929349537,0.00418078464933791,0.00452460607283035,0.00421979406698565,0.003611736043095,0.00403728348118691,0.00414053935483871,0.00385420050251256,0.00373826736072032,0.00392294466019417,0.00392890541193525,0.00410949650142168,0.00381866699029126,0.00469758624726099,0.00428892559610201,0.00426693863150392,0.00383783893129771
0.00412159844082211,0.00430208809603201,0.00391217887323944,0.00430549332161687,0.00428693437342728,0.00432341402705061,0.00407761015033469,0.00374761925465838,0.00354466407342107,0.00413843256498283,0.00457635499345835,0.00410443625202687,0.00399772813602015,0.0035915606741573,0.00367548174850299,0.00388981608040201,0.00406558338414634,0.00390629528432732,0.00368852728635682,0.0042626663578047,0.00424970063252398,0.00453473998132804,0.00417241891348089,0.00428030392017106,0.00403392707980932
0.00388768568514111,0.00410078442194093,0.00426263260934691,0.00426219367311072,0.00410909141537626,0.00397985348451328,0.00386015579399142,0.00370463788819876,0.00358020370936902,0.0040887330913349,0.00461804554077628,0.00398693117905953,0.00414555982318271,0.0035671203292653,0.0037500685748503,0.00441158113839286,0.00412138804034582,0.00442812338251986,0.00406106688034188,0.00466599821173483,0.00402528407960199,0.00441925315682281,0.00420716056338028,0.00447641301188904,0.0041537612987013
0.00374912715466352,0.00371622422243167,0.00418865337423313,0.00413240829299095,0.00399064194512361,0.00427211332236842,0.0036324340574561,0.00368207267080745,0.00376656738049713,0.00436592320185615,0.00443571751159443,0.00388542771662998,0.00344835508010546,0.00362862985119951,0.0038003354158215,0.0046688573319136,0.00368543275182893,0.00430915598503741,0.00390599161633245,0.00467509805565843,0.00417417318485523,0.00448299735234216,0.00425015123367199,0.00442907978863937,0.00428663276157804
0.00374120224321133,0.00365850320452403,0.00433228634128792,0.00391263983050848,0.00444031511519303,0.00426245460526316,0.00355177678104963,0.00422162519359835,0.00355903884516088,0.0044461557467732,0.0037183589735416,0.00409093124855224,0.00359902791380999,0.00356226366614792,0.00370912040718563,0.00454777887832076,0.0036098170512099,0.00395189776155718,0.00362017802098951,0.0047334634675414,0.00404910119047619,0.00461231685144124,0.00426696675305826,0.00435775137927362,0.0043574659396618
