"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
0.00405849699803536,0.00402832190570938,0.00405128034938911,0.0040984024816694,0.0040713133575099,0.00391547303281418,0.00414400864261664,0.00390598537385821,0.00382507736980232,0.0039960386845173,0.0041987575991924,0.00399518656442106,0.0040811735008215,0.00471313321656761,0.00409876209812263,0.00392674023592605,0.00391347725120731,0.004445241910513,0.00368728623800912,0.00419036795914996,0.0039846609750829,0.00441359907934125,0.0044111708162685,0.00437531967491235,0.00407179934141863
0.00393716602351337,0.00384298683615007,0.00428532084590575,0.00411820111558172,0.00399097609615978,0.00378927751613088,0.00426209272499606,0.0038925859857344,0.00377004348480994,0.00406681489053345,0.00411644566548713,0.00396073323476851,0.00417880090941252,0.0042664852500671,0.00414373715884529,0.00388686610303666,0.00408941395536846,0.00426987776747555,0.00398599375903301,0.00419657467911929,0.00397957259421045,0.00423120223366596,0.00463489483830479,0.00460386314559359,0.00394046633862447
0.00403374528883511,0.00378624942191577,0.004158709885149,0.00418438194242345,0.00391739554308132,0.00400897303401203,0.00400709360281043,0.00390815569728671,0.00383732124413858,0.00440984269199645,0.00406544873788212,0.00385962299681429,0.00395451218128192,0.00430633332345969,0.0042681537450944,0.00384010893530327,0.0040169501074634,0.00422107793291494,0.00366571399673804,0.00422409594906081,0.0040523675940388,0.0043950991293171,0.00459275374196914,0.00495586061001714,0.00392909213672678
0.00422476184464396,0.00390664213926549,0.00417636628519029,0.00454237016291102,0.0037779370843541,0.00433219343058458,0.0037629901219307,0.00418340932515406,0.0039081577766307,0.00445325560646732,0.00415719290234047,0.00408305541075509,0.00390068288653058,0.00476822143031036,0.00440169507924012,0.00381809509110392,0.00396833428928594,0.00397248119830941,0.00378316286588059,0.00414542938200767,0.004032533293087,0.00470769904531439,0.0046741940495311,0.00528985300547509,0.00371565858347013
0.00439959459059111,0.00461644971469577,0.00419097263532042,0.00391760091186901,0.00418219094024796,0.00395943834522046,0.00380128932901163,0.0039655277253098,0.00394954969782974,0.0044968658523676,0.00412694688239224,0.00411519471080411,0.0040397772190311,0.00408842728001281,0.00443585882728906,0.00432524421879086,0.00407049320451021,0.00405957215473925,0.00359924817228119,0.00417679978061235,0.00440668505397367,0.00487131457290433,0.00441054830810169,0.00542095343503945,0.00379385622151675
0.004419253159629,0.00458416623325054,0.00410055560017614,0.00400024352421087,0.0041896233193468,0.00431207815352239,0.00416980869891646,0.00391947912387022,0.00388951658386962,0.00441839372060434,0.00395546892730113,0.00456347366788785,0.00399181122016474,0.0037027398749129,0.00423861723886981,0.00406962254544637,0.00437112291259139,0.00430836592770774,0.0035186599796649,0.00416513210935217,0.00409914954471309,0.00483923861392711,0.0042643671511917,0.00508271301968036,0.00399374109310115
0.00465006284792132,0.00408784792631437,0.00411994036183376,0.0038268942491977,0.00402171911879586,0.00431279889634872,0.00416691004717282,0.00397288795258908,0.00381499417917246,0.00432860792022141,0.00385448117670476,0.00500583899376258,0.00375918672198079,0.00398615055830515,0.00423805505061077,0.00389321510931518,0.00423802068606769,0.00472398551465194,0.00368929446467399,0.00417742526402011,0.00387598769787838,0.00532818596228381,0.00424287708665059,0.00499526916386924,0.00397642888874217
0.00453154024040474,0.00443706724719696,0.00419764885568152,0.00388984945590765,0.0040713133575099,0.00452725264822019,0.00385021692581925,0.00391589337211878,0.00371988172974375,0.00436656133181185,0.00407268011479282,0.00484180000631237,0.0041169890552033,0.0040449439437844,0.0041721925338025,0.0039654869751772,0.00408862559074937,0.00441706542460923,0.00387230221719893,0.00439107596187913,0.00382126164237261,0.00505772091345177,0.00444548996216035,0.00460373243728894,0.00390113055706163
0.00432324508759649,0.00433002766419916,0.00408147584350963,0.00409222931210686,0.00391401718894548,0.00420861879690612,0.00379995307111562,0.00375585560973858,0.00370806151887933,0.00434340777742739,0.00420888152686738,0.00451513616061412,0.0041263844570431,0.00415064620162581,0.00406628491485079,0.00403218120935529,0.00430457179932954,0.00430396540426822,0.00395107652766631,0.00420436916466217,0.00382868652466609,0.00496388466504034,0.00417101799174298,0.00461539815347899,0.00394216689331996
0.00455605395240114,0.00409868058952356,0.00395218761671974,0.00416191382978138,0.00452583712294497,0.00436121970986324,0.00393376388104034,0.00389579428993306,0.00372483859236431,0.00436373291465693,0.00429584669441083,0.0043386271247449,0.00403130016473955,0.00384241785848905,0.00426279133400823,0.00418188721721233,0.00437138570079776,0.00390910052488951,0.00435932957418389,0.00425991690268226,0.00420475940894338,0.00482742115535656,0.00399769006564567,0.00485119593506832,0.00392733582613964
